id,category,priority,producer,release_blocker,owner_decision,title,fix_state,verified_state,evidence_file_field,n_headings,file,line,files_all
M4-C-03,C_DOC_CODE_GAP,P0,M4,Y,,stage2 ivar tile 读失败逐像素静默换成 support 作权重：无开关、无计数；文档「显式 fallback 并计数」失实；节点链同场景 fail-closed 证系行为分叉,FIXED,FIXED,问题扫描/findings/C_DOC_CODE_GAP/p0/M4_L08_L09.md,1,问题扫描/findings/C_DOC_CODE_GAP/p0/M4_L08_L09.md,43,问题扫描/findings/C_DOC_CODE_GAP/p0/M4_L08_L09.md
M5b-C-01,C_DOC_CODE_GAP,P0,M5b,Y,,"API 合同表 422 行全部标 VERIFIED、396 行共用未定义占位 test_ids，门只比 4 列且自述""真实校验由 AST-API 承担""",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p0/M5b_L12_L17.md,1,问题扫描/findings/C_DOC_CODE_GAP/p0/M5b_L12_L17.md,3,问题扫描/findings/C_DOC_CODE_GAP/p0/M5b_L12_L17.md
M5b-C-02,C_DOC_CODE_GAP,P0,M5b,Y,,两平台交付同一 manifest：Windows 侧把 Linux 侧标 SKELETON 的两个平台库标为 IMPLEMENTED,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p0/M5b_L12_L17.md,1,问题扫描/findings/C_DOC_CODE_GAP/p0/M5b_L12_L17.md,16,问题扫描/findings/C_DOC_CODE_GAP/p0/M5b_L12_L17.md
M6a-C-001,C_DOC_CODE_GAP,P0,M6a,Y,A-20,SCI-P3 冻结的 order_sel「读层级 leaf_nside=2^(order_sel+9)」在两条通道都不参与执行：order_sel 算完只写 provenance/metadata，采样读路径恒按 hips_order 定位,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p0/M6a_L13_L14.md,1,问题扫描/findings/C_DOC_CODE_GAP/p0/M6a_L13_L14.md,6,问题扫描/findings/C_DOC_CODE_GAP/p0/M6a_L13_L14.md
M7-C-001,C_DOC_CODE_GAP,P0,M7,Y,,采样器控制网格边长可配（1..64）而 UPM 把 grid=8/cell_side=64/tile_shift=9 编成常数，两侧无一致性门 ⇒ 校正场与采样点静默错位,FIXED,PARTIAL,问题扫描/findings/C_DOC_CODE_GAP/p0/M7_C_DOC_CODE_GAP_p0.md,1,问题扫描/findings/C_DOC_CODE_GAP/p0/M7_C_DOC_CODE_GAP_p0.md,5,问题扫描/findings/C_DOC_CODE_GAP/p0/M7_C_DOC_CODE_GAP_p0.md
M1a-C-005,C_DOC_CODE_GAP,P1,M1a,Y,,ALG §3 施工伪代码与生产链步骤错位：容差挂错步骤、生产 build_sip 不含 IRLS/Huber 却按 legacy 路径描述且未注明,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,3,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md
M1a-C-006,C_DOC_CODE_GAP,P1,M1a,Y,,"选星口径三处互斥（残余事实）：ALG/头注称""flux 降序、默认 20、自适应 20→40→60""，实现为 box-mag 升序且被固定 60 覆盖",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,19,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md
M1a-C-007,C_DOC_CODE_GAP,P1,M1a,Y,,"Phase3 重采样实现级合同与现行 p3_resample.{h,cpp} 全面脱节：非目标已被实现推翻、10 符号清单与签名/锚双重失真、行数陈述过期",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,36,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md
M1a-C-008,C_DOC_CODE_GAP,P1,M1a,Y,,"HISTORY provenance 残余（部分修复定稿）：节点面 manifest 哈希已真实化，会话面仍恒 nullptr、hips_id 两面仍恒占位，合同仍以""已闭合""整体登记并引用不存在的「SCI-P3 §96」",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md,54,问题扫描/findings/C_DOC_CODE_GAP/p1/M1a_L01_L02.md
M2a-C-10,C_DOC_CODE_GAP,P1,M2a,Y,,registry 登记的 `astrocs.calibrated_frame.v1` 不满足自家 type_id 词法，该类型一经使用必被词法拒绝（登记即合法 vs 未登记即拒 互斥）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,164,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-11,C_DOC_CODE_GAP,P1,M2a,Y,,§30 合同 JSON 仍把两个 AIO 通道标 PENDING，与已落地的 AIO writer 能力直接矛盾,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,182,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-12,C_DOC_CODE_GAP,P1,M2a,Y,,"恒零天测列以 published 行 schema 下发，而合同写""不输出/未初始化""；0 落在合法值域内，无 invalid 表达",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,200,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-2,C_DOC_CODE_GAP,P1,M2a,Y,,"产品元数据的 precision_mode/signal_dtype 记录""请求值""而非实际累加域，帧头 PRECISION 与产品精度脱钩",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,5,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-3,C_DOC_CODE_GAP,P1,M2a,Y,,"值像素 NaN/Inf 的""静默掩膜""登记在六处合同/注册面仍存在，而代码现状已是""不掩膜、直接传播""——登记本身失实",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,23,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-4,C_DOC_CODE_GAP,P1,M2a,Y,,"lib/drizzle 模块 README/module.yaml 的""当前事实""仍写无源码/DLL 未建/未接节点，与构建接线事实相反",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,44,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-5,C_DOC_CODE_GAP,P1,M2a,Y,,"Gaia 模块 README 与 ALG-GAIA-001 的现状陈述整体滞后于迁移落地（无测试/无 target/无 plan-cancel-lease 三条""缺口""均已不成立）",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,64,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-6,C_DOC_CODE_GAP,P1,M2a,Y,,"同名科学参数 pixfrac 的两条生产入口默认值分裂（0.8 vs 1.0），且""API-DRZ-001 默认 1.0""是被杜撰的锚",OPEN,STILL,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,86,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-7,C_DOC_CODE_GAP,P1,M2a,Y,,块缓存 4GB 上限在文档按全局声明、实现按每文件私有（MAX_FILES=32），资源验收断言与实现不同径,OPEN,FIXED,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,105,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-8,C_DOC_CODE_GAP,P1,M2a,Y,,"并发模型合同仍写""单写者""，实现自陈该前提对 match 类查询失效；lease/cancel 注入是进程级全局",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,124,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2a-C-9,C_DOC_CODE_GAP,P1,M2a,Y,,字段撒谎族零覆盖：header_len 读后弃用、rootPosition/nodeCount 不设界、child 索引不校验；且半加载被在册测试钉成期望，损坏文件走完全链返回成功码,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md,142,问题扫描/findings/C_DOC_CODE_GAP/p1/M2a_L04_L10.md
M2b-C-02,C_DOC_CODE_GAP,P1,M2b,Y,,lib/hips README 与 module.yaml / 构建 / 打包面互相否定（DLL 目标是否存在、迁移是否开始、C ABI 是否已建立）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md,7,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md
M2b-C-03,C_DOC_CODE_GAP,P1,M2b,Y,,lib/hips 构建注释仍宣称「aio_hips_reader 全部不进本 DLL（grep 0 命中）」，与被 RESCUE-V3 当场推翻的同文件更正段并存（部分修复：链接闭包已修，注释残留）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md,28,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md
M2b-C-04,C_DOC_CODE_GAP,P1,M2b,Y,,hips_version 口径四层并存（必须含 1.4 / 只要存在 / 完全不要求 / 夹具写 1.0），注册表基线又引用被自身取代的 PR 文档,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md,46,问题扫描/findings/C_DOC_CODE_GAP/p1/M2b_L03_L15.md
M3-C-004,C_DOC_CODE_GAP,P1,M3,Y,,`lib/calibration/CALIBRATION_PROCESS.md` 与冻结 SCI/现行实现冲突，文件自身无历史/非规范标记（P0→P1 改判）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,7,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-005,C_DOC_CODE_GAP,P1,M3,Y,B-04,退化 master flat 的 fail-closed 只覆盖 IR 节点通道（并发修复已落地并有回归测试），p1_session 会话通道仍无等价校验,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,37,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-006,C_DOC_CODE_GAP,P1,M3,Y,,公共符号数量在 ALG/README 写 14、头文件与构建注释写 12（实测 12 个 `AC_API`）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,62,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-007,C_DOC_CODE_GAP,P1,M3,Y,,registry 页引用两个全库未定义的合同 ID，并与 `module.yaml`/`ac_version()` 形成版本与状态三口径,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,81,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-008,C_DOC_CODE_GAP,P1,M3,Y,,模块 ID 存在 `astrocs.phase1.*` 与 `astrocs.p1.*` 两套词表，同一模块在 descriptor/registry 与 module.yaml/types.h 中不同名（与 F00-04 同根因）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,100,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-009,C_DOC_CODE_GAP,P1,M3,Y,,编排器（A 线）的 `calibration.mode/fallback/light_exposure_s/dark_exposure_s` 被 config 接受但无科学效果：`dark_opt` 恒 0、`dark_k` 恒 1.0，P,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,118,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-010,C_DOC_CODE_GAP,P1,M3,Y,A-05,ALG-PHOT 声明输出含 `zero_point` 字段，接口与实现均无该字段,OPEN,FIXED,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,148,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-011,C_DOC_CODE_GAP,P1,M3,Y,,`sigma_residual=0` 一值三义、`fit_status` 编码冲突，且暴露一个实现完全不读取的配置字段,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,166,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3-C-012,C_DOC_CODE_GAP,P1,M3,Y,,"`mag_max` 入参被静默丢弃，实际生效的是无出处的自适应星等锥（`{12,13,14,15,16}` + `n_gaia>=2000`）",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md,192,问题扫描/findings/C_DOC_CODE_GAP/p1/M3_L05_L07.md
M3b-C-03,C_DOC_CODE_GAP,P1,M3b,Y,,饱和平台星中心输出与合同相反、整数除法两处不同式、拟合失败静默丢星无痕迹,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md,3,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md
M3b-C-04,C_DOC_CODE_GAP,P1,M3b,Y,,"PSF [N,9] 双布局「布局 A」两列无对应缓冲，两份 L1 合同的 A/B 标签相反",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md,24,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md
M3b-C-05,C_DOC_CODE_GAP,P1,M3b,Y,,SDetParams 五字段中四个全仓零读取而文档称有消费面；检测阈三套并存；伪代码与实现相反,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md,41,问题扫描/findings/C_DOC_CODE_GAP/p1/M3b_L06.md
M4-C-04,C_DOC_CODE_GAP,P1,M4,Y,,「单帧区 harmonic continuation 填」在 CLI 会话默认装配不可发生（P2 会话无 nodes、λs=0；λ0 又被置 0 加剧）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,4,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md
M4-C-05,C_DOC_CODE_GAP,P1,M4,Y,,采样器并发声明「并行路径不经 g_aio_mu」不实：全部 tile 读经全局锁串行,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,21,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md
M4-C-06,C_DOC_CODE_GAP,P1,M4,Y,,排异非有限值语义：SCI「INVALID_* hard fail」vs 实现静默剔除/不检查 weights；oracle 测试走 compat 路径掩盖生产语义,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,37,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md
M4-C-07,C_DOC_CODE_GAP,P1,M4,Y,,双份 reject/integrate/write 实现语义分叉，四份 slice ALG 权威面整体锚定已退出生产的 stage2 工具（根因合并条目）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md,54,问题扫描/findings/C_DOC_CODE_GAP/p1/M4_L08_L09.md
M5a-C-001,C_DOC_CODE_GAP,P1,M5a,Y,,--cpu-profile 在三个 phaseN run 路径被解析但从不消费，ISA 与 workers 未按 profile 决定,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,5,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md
M5a-C-002,C_DOC_CODE_GAP,P1,M5a,Y,,FROZEN 的 EXECUTION_MODEL 并发表与代码相反：OpenMP 16、P2_ENABLE_OPENMP、sampler 串行、异步刷盘,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,29,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md
M5a-C-003,C_DOC_CODE_GAP,P1,M5a,Y,,宪章 §10.5 必采的 PSS/每线程 CPU/I/O wait 未采集，资源工件名与 §11 清单两套且未登记偏差,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,54,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md
M5a-C-004,C_DOC_CODE_GAP,P1,M5a,Y,,ARCH 文档称变体 Oracle 与 Python 参考比对，实为两个生产 provider 互比，独立性仅靠援引未做误差合成,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md,78,问题扫描/findings/C_DOC_CODE_GAP/p1/M5a_L11.md
M5b-C-03,C_DOC_CODE_GAP,P1,M5b,Y,,顶层幽灵命令 drizzle 在分发表却不在 help 与冻结命令树；未接线用 ARGS(2) 表达；诊断指向已删选项,OPEN,STILL-SUBITEM-EXPIRED,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,3,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md
M5b-C-04,C_DOC_CODE_GAP,P1,M5b,Y,,实例生命周期合同要求的并发语义与 double-destroy 报错在实现中不存在，且检测本身读已释放内存,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,19,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md
M5b-C-05,C_DOC_CODE_GAP,P1,M5b,Y,,退出码在合同文档/C++ 唯一源/Runtime 映射三处互不覆盖，文档还规范化了已废弃的 orchestrator 码表,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,37,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md
M5b-C-06,C_DOC_CODE_GAP,P1,M5b,Y,,"run manifest 的 provider 字段为常量 ""baseline""、started/finished 取同一秒，provenance 与墙钟交叉核对失效",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,52,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md
M5b-C-07,C_DOC_CODE_GAP,P1,M5b,Y,,ALG 投影文档把宪章未冻结的 ZEA 列为扩展集合并漏掉已冻结的 AIT，与同文档另一节自相矛盾,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md,66,问题扫描/findings/C_DOC_CODE_GAP/p1/M5b_L12_L17.md
M6a-C-002,C_DOC_CODE_GAP,P1,M6a,Y,,FROZEN 架构文档仍写「TileCache 共享读+互斥加载 / LRU」，实现是每 worker 自含无锁 FIFO 缓存：并发模型、内存上界式与文件读次数三项都按已废口径书写（来源 L14-006，本条为 Phase3 架构面定稿点,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md,5,问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md
M6a-C-003,C_DOC_CODE_GAP,P1,M6a,Y,,「现状宣称」横向对账：三件套/README/头注释里以现在时书写的 6 组现状陈述与注册表、节点表、根 CMake 三源对账不符（含把未接线通道写成唯一入口、把 remove+create 直写写成原子发布内建）（来源：L13-009/L1,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md,25,问题扫描/findings/C_DOC_CODE_GAP/p1/M6a_L13_L14.md
M6b-C-001,C_DOC_CODE_GAP,P1,M6b,Y,,限制层与排障层把宪章 §6.3 明令禁止的「support 当权重回退」写成既有行为，而实现默认是硬错误：三处文档口径互斥,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md,8,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md
M6b-C-002,C_DOC_CODE_GAP,P1,M6b,Y,,"冻结 ALG 权威把已在代码修复并有回归门的缺陷登记为""现行缺陷语义""，逐符号锚表随之整体错位",OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md,37,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md
M6b-C-003,C_DOC_CODE_GAP,P1,M6b,Y,,同一 ACTIVE 文档内冻结投影集新旧两版并存：§0 非目标仍写「不实现 SIN/ZEA/CAR/AIT」，§15 已按负责人裁决冻结 TAN/SIN/CAR/AIT,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md,66,问题扫描/findings/C_DOC_CODE_GAP/p1/M6b_L16_L18.md
M7-C-101,C_DOC_CODE_GAP,P1,M7,Y,,产品 manifest 的溯源面只有 SCI-* 没有 ALG-*/TST-* ⇒ 算法级溯源在产品出口处断裂（L21-008）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M7_C_DOC_CODE_GAP_p1.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M7_C_DOC_CODE_GAP_p1.md,5,问题扫描/findings/C_DOC_CODE_GAP/p1/M7_C_DOC_CODE_GAP_p1.md
M8-C-001,C_DOC_CODE_GAP,P1,M8,Y,,THREAD_BUDGET_ARCH.md §4 把「与线程数无关 / 无裸 data race」列为契约，却与同文 §4 自己的计数器条款、与实际实现、与同仓测试三方互斥；四个行锚已漂移,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md,7,问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md
M8-C-002,C_DOC_CODE_GAP,P1,M8,Y,,`upm.cpp` D1 契约注释声称「worker 数无关，同一 worker 数下位精确」，而同合同在 synthetic_gate 里是 1e-6 容差、在文档里是「标定值等价」,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md,30,问题扫描/findings/C_DOC_CODE_GAP/p1/M8_L22_L23.md
M8a-C-001,C_DOC_CODE_GAP,P1,M8a,Y,,已废弃第二调度器被 README 写成「正式科学运行只有一条命令」，并整套冻结第二套 `ASTROCS_*` 退出码,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,9,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md
M8a-C-002,C_DOC_CODE_GAP,P1,M8a,Y,A-32,五源状态滞后簇：同一模块的 README / module.yaml / registry 页 / 构建安装 / 产品清单对「有没有源码、DLL 建没建、entrypoint 接没接」给出互斥答案,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,30,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md
M8a-C-003,C_DOC_CODE_GAP,P1,M8a,Y,,lib/astro_image_io README 停在 2026-07-12 快照：「零外部依赖」与自身目录、根构建图同时矛盾，且把外部 GitHub 仓当「当前版本」权威,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,54,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md
M8a-C-004,C_DOC_CODE_GAP,P1,M8a,Y,,lib/healpix_db README 系列把生产真源定性为「独立仓库本地副本、.gitignore 忽略」，与根构建图、安装清单和 .gitignore 三重冲突,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,75,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md
M8a-C-005,C_DOC_CODE_GAP,P1,M8a,Y,,module_id 多套词汇并存：21 份 manifest 与 22 个生产 descriptor 的 module_id **精确交集为 0**,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,96,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md
M8a-C-006,C_DOC_CODE_GAP,P1,M8a,Y,A-31,发布包 NOTICE/SBOM 由脚本内硬编码字符串生成，与实际链接闭包脱钩且含三处错标（M8a 新立）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md,115,问题扫描/findings/C_DOC_CODE_GAP/p1/M8a_L25_L27.md
M9-C-1,C_DOC_CODE_GAP,P1,M9,Y,,「路径均为 UTF-8」合同下 Windows 侧无 UTF-8→UTF-16 适配层，发布原语与 IO-001/IO-002 直接用 *A / fopen（ANSI 代码页）,OPEN,,问题扫描/findings/C_DOC_CODE_GAP/p1/M9_L24_L26.md,1,问题扫描/findings/C_DOC_CODE_GAP/p1/M9_L24_L26.md,5,问题扫描/findings/C_DOC_CODE_GAP/p1/M9_L24_L26.md
