seq,sha8,date,kind,count,detail,subject
624,5a9eadcf,2026-08-13,NEWDIR,1,首次出现 docs/contracts,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/PIPELINE/C
624,5a9eadcf,2026-08-13,NEWDIR,1,首次出现 docs/development,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/PIPELINE/C
624,5a9eadcf,2026-08-13,NEWDIR,1,首次出现 docs/performance,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/PIPELINE/C
624,5a9eadcf,2026-08-13,NEWDIR,1,首次出现 docs/validation,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/PIPELINE/C
624,5a9eadcf,2026-08-13,NEWDIR,1,首次出现 reports/api_inventory.md,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/PIPELINE/C
624,5a9eadcf,2026-08-13,NEWDIR,1,首次出现 reports/pipeline_audit.md,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/PIPELINE/C
624,5a9eadcf,2026-08-13,NEWDIR,1,首次出现 tools/config_consistency_check.py,docs(phase2-v14): finalization docs + config consistency tool - DATA_SEMANTICS/PUBLIC_API/PIPELINE/C
626,1f94e9f9,2026-08-13,NEWDIR,1,首次出现 reports/browser_performance.md,docs(phase2-v14): final status + technical debt + performance reports; V14 audit summary (FROZEN_CAN
626,1f94e9f9,2026-08-13,NEWDIR,1,首次出现 reports/final_status.md,docs(phase2-v14): final status + technical debt + performance reports; V14 audit summary (FROZEN_CAN
626,1f94e9f9,2026-08-13,NEWDIR,1,首次出现 reports/phase1_performance.md,docs(phase2-v14): final status + technical debt + performance reports; V14 audit summary (FROZEN_CAN
626,1f94e9f9,2026-08-13,NEWDIR,1,首次出现 reports/phase2_performance.md,docs(phase2-v14): final status + technical debt + performance reports; V14 audit summary (FROZEN_CAN
626,1f94e9f9,2026-08-13,NEWDIR,1,首次出现 reports/technical_debt_closed.md,docs(phase2-v14): final status + technical debt + performance reports; V14 audit summary (FROZEN_CAN
646,dbb3eecc,2026-08-14,NEWDIR,1,首次出现 reports/phase2_wbpp_stf_fix.md,docs(phase2-v14): WBPP rejection + STF 3-control fix audit report (methods/auto/satellite evidence/k
647,4b92989f,2026-08-14,NEWDIR,1,首次出现 self_review/round0_contract.md,fix(phase2-v15): rejection semantic closure - typed params/planning-layer auto/WBPP 2.9.1 policy/eli
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 reports/browser_stf.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 reports/duplicate_cleanup.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 reports/performance.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 reports/rejection_semantics.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 reports/satellite_rejection.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 reports/semantic_path_inventory.csv,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 reports/wbpp_policy.md,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
651,f2d7f5a1,2026-08-14,NEWDIR,1,首次出现 self_review/round1_implementation_findings.json,fix(phase2-v15): ACR-path underdetermined counting uses resolved plan; docs+reports+round1 findings
652,77879c72,2026-08-14,NEWDIR,1,首次出现 self_review/round2_semantic.md,test(phase2-v15): oracle edge assertion aligned with INVALID_INPUT contract; self-review rounds 2-5
652,77879c72,2026-08-14,NEWDIR,1,首次出现 self_review/round3_adversarial.json,test(phase2-v15): oracle edge assertion aligned with INVALID_INPUT contract; self-review rounds 2-5
652,77879c72,2026-08-14,NEWDIR,1,首次出现 self_review/round3_science.md,test(phase2-v15): oracle edge assertion aligned with INVALID_INPUT contract; self-review rounds 2-5
652,77879c72,2026-08-14,NEWDIR,1,首次出现 self_review/round4_performance.md,test(phase2-v15): oracle edge assertion aligned with INVALID_INPUT contract; self-review rounds 2-5
652,77879c72,2026-08-14,NEWDIR,1,首次出现 self_review/round5_redteam.md,test(phase2-v15): oracle edge assertion aligned with INVALID_INPUT contract; self-review rounds 2-5
653,8a772cae,2026-08-14,NEWDIR,1,首次出现 self_review/round6_final_verification.md,docs(phase2-v15): FINALIZATION_SELF_REVIEW=PASS after 6 rounds + clean-tree verification
658,1145a28f,2026-08-14,NEWDIR,1,首次出现 reports/full_e2e.md,reports+v16: final status / feature matrix / normalization / satellite v2 / full e2e / upgraded self
658,1145a28f,2026-08-14,NEWDIR,1,首次出现 reports/rejection_normalization.md,reports+v16: final status / feature matrix / normalization / satellite v2 / full e2e / upgraded self
658,1145a28f,2026-08-14,NEWDIR,1,首次出现 reports/satellite_v2.md,reports+v16: final status / feature matrix / normalization / satellite v2 / full e2e / upgraded self
658,1145a28f,2026-08-14,NEWDIR,1,首次出现 reports/wbpp_feature_matrix.md,reports+v16: final status / feature matrix / normalization / satellite v2 / full e2e / upgraded self
661,03d5d961,2026-08-14,NEWDIR,1,首次出现 tools/migrate_stage2_config.py,"chore(phase2-v17): legacy removal - healpix_stack moved to archive/legacy, orchestrator legacy Stage"
661,03d5d961,2026-08-14,NEWDIR,1,首次出现 tools/no_legacy_production_reference.py,"chore(phase2-v17): legacy removal - healpix_stack moved to archive/legacy, orchestrator legacy Stage"
664,85851c2f,2026-08-14,NEWDIR,1,首次出现 tools/api_doc_consistency.py,docs(phase2-v17): docs/API/config machine consistency - PUBLIC_API/SCIENCE_FREEZE/rejection_semantic
665,2d3b31fc,2026-08-14,NEWDIR,1,首次出现 tools/phase1_e2e_bench.py,"fix(phase1-v17): orchestrator rebuild after legacy removal - restore load_module braces, drop GRADIE"
666,a46e7028,2026-08-14,NEWDIR,1,首次出现 reports/phase1_source_audit.md,"reports+v17: Phase1 source audit (single call graph, no hidden path), performance reports (Phase2/br"
667,88293174,2026-08-14,NEWDIR,1,首次出现 tools/assemble_v17_review_pkg.py,"tools+v17: repo source manifest generator (4197 files SHA256), review package assembler, round6 clea"
667,88293174,2026-08-14,NEWDIR,1,首次出现 tools/gen_repo_source_manifest.py,"tools+v17: repo source manifest generator (4197 files SHA256), review package assembler, round6 clea"
668,d00b9f42,2026-08-14,NEWDIR,1,首次出现 reports/controlled_rejection_truth.md,reports+v17: V17 required deliverables - integration_contract/wbpp_final/large_scale/controlled_reje
668,d00b9f42,2026-08-14,NEWDIR,1,首次出现 reports/docs_consistency.md,reports+v17: V17 required deliverables - integration_contract/wbpp_final/large_scale/controlled_reje
668,d00b9f42,2026-08-14,NEWDIR,1,首次出现 reports/integration_contract.md,reports+v17: V17 required deliverables - integration_contract/wbpp_final/large_scale/controlled_reje
668,d00b9f42,2026-08-14,NEWDIR,1,首次出现 reports/large_scale_rejection.md,reports+v17: V17 required deliverables - integration_contract/wbpp_final/large_scale/controlled_reje
668,d00b9f42,2026-08-14,NEWDIR,1,首次出现 reports/legacy_removal.md,reports+v17: V17 required deliverables - integration_contract/wbpp_final/large_scale/controlled_reje
668,d00b9f42,2026-08-14,NEWDIR,1,首次出现 reports/wbpp_final.md,reports+v17: V17 required deliverables - integration_contract/wbpp_final/large_scale/controlled_reje
673,137f20d5,2026-08-15,NEWDIR,1,首次出现 reports/drizzle_optimization.md,"reports(phase1-v18): drizzle optimization record - PERF-001..005/010 implemented, oracle equivalence"
677,c8c40855,2026-08-15,NEWDIR,1,首次出现 reports/hotpath_complexity.csv,"reports(phase1-v18r2): resource timeline before/after (RSS 37.5GB->1.2GB, exit 40s->0.7s), hotpath c"
677,c8c40855,2026-08-15,NEWDIR,1,首次出现 reports/repeated_work.md,"reports(phase1-v18r2): resource timeline before/after (RSS 37.5GB->1.2GB, exit 40s->0.7s), hotpath c"
677,c8c40855,2026-08-15,NEWDIR,1,首次出现 reports/resource_timeline.md,"reports(phase1-v18r2): resource timeline before/after (RSS 37.5GB->1.2GB, exit 40s->0.7s), hotpath c"
683,f12d39a1,2026-08-15,NEWDIR,1,首次出现 reports/bottleneck_classification.md,reports(phase1-v18r2): final status + bottleneck classification + hips io + phase1/2 performance + d
683,f12d39a1,2026-08-15,NEWDIR,1,首次出现 reports/code_quality.md,reports(phase1-v18r2): final status + bottleneck classification + hips io + phase1/2 performance + d
683,f12d39a1,2026-08-15,NEWDIR,1,首次出现 reports/hips_io_optimization.md,reports(phase1-v18r2): final status + bottleneck classification + hips io + phase1/2 performance + d
683,f12d39a1,2026-08-15,NEWDIR,1,首次出现 reports/phase1_final_performance.md,reports(phase1-v18r2): final status + bottleneck classification + hips io + phase1/2 performance + d
683,f12d39a1,2026-08-15,NEWDIR,1,首次出现 reports/phase2_regression.md,reports(phase1-v18r2): final status + bottleneck classification + hips io + phase1/2 performance + d
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
691,1d3a34c2,2026-08-15,NEWDIR_BATCH,17,"首次出现 17 个目录，例: CHANGELOG.md, docs/BUILD_RELEASE.md, docs/CONFIG_REFERENCE.md, docs/DATA_CONTRACTS.md, docs/DEVELOPER_GUIDE.md, docs/DIAGNOSTICS.md",docs(v19): diagnostics tool + full pre-release developer/science documentation
694,729f150c,2026-08-15,NEWDIR,1,首次出现 tools/gen_v19_evidence.py,fix(v19-round5): red-team 17/17 - variance no-data tile skip + evidence tools
694,729f150c,2026-08-15,NEWDIR,1,首次出现 tools/redteam_v19.py,fix(v19-round5): red-team 17/17 - variance no-data tile skip + evidence tools
695,c0753e33,2026-08-15,NEWDIR,1,首次出现 tools/docs_machine_consistency.py,docs(v19-round6): machine consistency PASS - config/error/stage/SNR/product/drizzle
697,9c415bc1,2026-08-15,NEWDIR,1,首次出现 docs/TRACEABILITY.csv,feat(phase2): UPM frame binding + persistence with synthetic gate coverage
698,729bc3b9,2026-08-15,NEWDIR,1,首次出现 reports/v19r2,chore(v19r2-s0): full-repo inventory on merged HEAD
698,729bc3b9,2026-08-15,NEWDIR,1,首次出现 tools/quality,chore(v19r2-s0): full-repo inventory on merged HEAD
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/README-DOCS.md,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/RELEASE_STATUS.md,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/algorithms,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/diagnostics,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/history,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/modules,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/science,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 docs/standards,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
700,8ab2efbd,2026-08-15,NEWDIR,1,首次出现 tools/gen_v19_source_snapshot.py,docs(v19r2-s2): authoritative L0-L5 doc hierarchy + 64 contract IDs
715,23c11c19,2026-08-16,NEWDIR,1,首次出现 reports/v19r3,quality(v19r3-s7): direct static analysis 100% coverage + fix findings
730,e91e06f5,2026-08-21,SILENT,5,距上一提交（拓扑序）5 天,"fix(v19r6r2-w1): Tier-A 7 blockers closure - CAL window, AIO truncation, GAIA zero/dangling, ORCH FP"
737,86ec26c1,2026-08-22,NEWDIR,1,首次出现 reports/v19r7_quality,chore(qa): fix machine_consistency linux path + before scan [QA-V19R7-A1-01/02]
743,233c82b6,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-08,docs(qa): audit findings summary A Gate [QA-V19R7-A2-08]
744,b1e3d138,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-01,chore(qa): mark A stage DONE + evidence indices [QA-V19R7-A2]
744,b1e3d138,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-02,chore(qa): mark A stage DONE + evidence indices [QA-V19R7-A2]
744,b1e3d138,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-03,chore(qa): mark A stage DONE + evidence indices [QA-V19R7-A2]
744,b1e3d138,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-04,chore(qa): mark A stage DONE + evidence indices [QA-V19R7-A2]
744,b1e3d138,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-05,chore(qa): mark A stage DONE + evidence indices [QA-V19R7-A2]
744,b1e3d138,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-06,chore(qa): mark A stage DONE + evidence indices [QA-V19R7-A2]
744,b1e3d138,2026-08-22,NEWDIR,1,首次出现 evidence/QA-V19R7-A2-07,chore(qa): mark A stage DONE + evidence indices [QA-V19R7-A2]
821,f1cf87a6,2026-08-22,NEWDIR,1,首次出现 reports/v19r8_quality,chore(checkpoint): round03 53/95 V19R8 trio 255+185+421 [R03]
936,10b91990,2026-08-22,NEWDIR,1,首次出现 reports/science_doc_review.md,"docs(science): stage A review 10+2 PASS, P0=0 [science_freeze]"
937,8c799f4c,2026-08-22,NEWDIR,1,首次出现 reports/algorithm_doc_review.md,"docs(algorithms): stage B review 11/11 PASS, P0=0 + 2 minimal edits"
938,a6c88115,2026-08-22,NEWDIR,1,首次出现 docs/API_REFERENCE.md,docs(architecture): stage C engineering anchor — ARCHITECTURE + API_REFERENCE + CODE_CHANGE_MAP [sta
938,a6c88115,2026-08-22,NEWDIR,1,首次出现 reports/engineering_doc_review.md,docs(architecture): stage C engineering anchor — ARCHITECTURE + API_REFERENCE + CODE_CHANGE_MAP [sta
942,dc196346,2026-08-22,NEWDIR,1,首次出现 reports/self_review_round1.md,reports: self_review round1 P0=0 P1=4 (fix 3 commits) + 4 machine PASS [round1]
943,af720917,2026-08-22,NEWDIR,1,首次出现 reports/self_review_round2.md,reports: self_review round2 0 P0/0 P1 (doc dim) + 4 machine PASS + 0新增 [round2] — confirmation round
944,b8d215d0,2026-08-22,NEWDIR,1,首次出现 reports/stage2_fix_report.md,fix(phase2): sampler parallel+streaming+frame_id cache 14min→~90s [P0] 4/4 PASS
965,535e7387,2026-08-25,NEWDIR,1,首次出现 docs/audit,feat(pre-release): complete R70 AstroCS v20 pre-release science closure (all fixes from prerelease/v
965,535e7387,2026-08-25,NEWDIR,1,首次出现 docs/phase2,feat(pre-release): complete R70 AstroCS v20 pre-release science closure (all fixes from prerelease/v
965,535e7387,2026-08-25,NEWDIR,1,首次出现 docs/release,feat(pre-release): complete R70 AstroCS v20 pre-release science closure (all fixes from prerelease/v
978,3703650d,2026-08-27,NEWDIR,1,首次出现 工程控制/REAUDIT_V3,REAUDIT_V3: 将外部审计目录中的工程控制/审核记录移入 工程控制/REAUDIT_V3
978,3703650d,2026-08-27,PACKNEW,1,新增包文件 工程控制/REAUDIT_V3/v3_audit/00_READ_FIRST.md,REAUDIT_V3: 将外部审计目录中的工程控制/审核记录移入 工程控制/REAUDIT_V3
978,3703650d,2026-08-27,PACKNEW,1,新增包文件 工程控制/REAUDIT_V3/v3_audit/MANIFEST.json,REAUDIT_V3: 将外部审计目录中的工程控制/审核记录移入 工程控制/REAUDIT_V3
978,3703650d,2026-08-27,PACKNEW,1,新增包文件 工程控制/REAUDIT_V3/v3_cp0/00_READ_FIRST.md,REAUDIT_V3: 将外部审计目录中的工程控制/审核记录移入 工程控制/REAUDIT_V3
978,3703650d,2026-08-27,PACKNEW,1,新增包文件 工程控制/REAUDIT_V3/v3_cp0/MANIFEST.json,REAUDIT_V3: 将外部审计目录中的工程控制/审核记录移入 工程控制/REAUDIT_V3
